time,goodput,replaced
1574996553,6356,6356
1574996553,5217,5217
1574996553,409,409
1574996553,392,392
1574996553,431,431
1574996553,390,390
1574996553,416,416
1574996553,403,403
1574996553,425,425
1574996553,387,387
1574996553,362,362
1574996553,221,221
1574996553,42,42
1574996553,6539,6539
1574996553,368,368
1574996553,381,381
1574996553,419,419
1574996553,437,437
1574996553,468,468
1574996553,503,503
1574996553,586,586
1574996553,559,559
1574996553,479,479
1574996553,372,372
1574996553,34,34
1574996553,6019,6019
1574996553,540,540
1574996553,478,478
1574996553,509,509
1574996553,475,475
1574996553,540,540
1574996553,540,540
1574996553,554,554
1574996553,493,493
1574996553,513,513
1574996553,354,354
1574996553,36,36
1574996553,4944,4944
1574996553,492,492
1574996553,471,471
1574996553,503,503
1574996553,518,518
1574996553,524,524
1574996553,475,475
1574996553,581,581
1574996553,548,548
1574996553,465,465
1574996553,386,386
1574996553,45,45
1574996553,4691,4691
1574996553,500,500
1574996553,512,512
1574996553,569,569
1574996553,505,505
1574996553,527,527
1574996553,499,499
1574996553,545,545
1574996553,563,563
1574996553,509,509
1574996553,439,368
1574996553,49,49
1574996553,4077,4077
1574996553,527,527
1574996553,512,512
1574996553,506,506
1574996553,538,538
1574996553,638,638
1574996553,541,541
1574996553,679,679
1574996553,687,616
1574996553,720,649
1574996553,517,446
1574996553,120,49
1574996553,5222,5151
1574996553,696,625
1574996553,676,605
1574996553,741,670
1574996553,694,623
1574996553,614,543
1574996553,522,451
1574996553,562,491
1574996553,589,518
1574996553,558,487
1574996553,430,359
1574996553,121,50
1574996553,7074,7003
1574996553,739,668
1574996553,696,625
1574996553,752,681
1574996553,711,640
1574996553,839,768
1574996553,720,649
1574996553,702,631
1574996553,682,611
1574996553,599,528
1574996553,439,368
1574996553,115,44
1574996553,7211,7140
1574996553,698,627
1574996553,672,601
1574996553,624,553
1574996553,622,551
1574996553,590,519
1574996553,553,482
1574996553,508,437
1574996553,452,381
1574996553,431,360
1574996553,295,224
1574996553,106,35
1574996553,5899,5828
1574996553,467,396
1574996553,520,449
1574996553,537,466
1574996553,519,448
1574996553,492,421
1574996553,513,442
1574996553,509,438
1574996553,440,369
1574996553,307,236
1574996553,106,35
1574996553,387,316
1574996553,454,383
1574996553,490,419
1574996553,510,439
1574996553,540,469
1574996553,567,496
1574996553,580,509
1574996553,578,507
1574996554,9280,9280
1574996554,9528,9528
1574996554,508,508
1574996554,522,522
1574996554,535,535
1574996554,512,512
1574996554,601,601
1574996554,618,618
1574996554,765,765
1574996554,560,560
1574996554,483,483
1574996554,404,333
1574996554,37,37
1574996554,9880,9880
1574996554,508,508
1574996554,543,543
1574996554,554,554
1574996554,614,614
1574996554,577,577
1574996554,642,642
1574996554,766,766
1574996554,654,654
1574996554,583,583
1574996554,401,401
1574996554,36,36
1574996554,9780,9780
1574996554,579,579
1574996554,611,611
1574996554,702,702
1574996554,678,678
1574996554,755,755
1574996554,646,646
1574996554,672,672
1574996554,634,634
1574996554,563,563
1574996554,367,367
1574996554,34,34
1574996554,8597,8597
1574996554,549,549
1574996554,470,470
1574996554,489,489
1574996554,479,479
1574996554,477,477
1574996554,494,494
1574996554,458,458
1574996554,384,384
1574996554,289,289
1574996554,179,179
1574996554,32,32
1574996554,5807,5807
1574996554,302,302
1574996554,312,312
1574996554,337,337
1574996554,302,302
1574996554,297,297
1574996554,270,270
1574996554,275,275
1574996554,234,234
1574996554,195,195
1574996554,120,120
1574996554,33,33
1574996554,4543,4543
1574996554,234,234
1574996554,236,236
1574996554,249,249
1574996554,233,233
1574996554,234,234
1574996554,175,175
1574996554,204,204
1574996554,178,178
1574996554,162,162
1574996554,121,121
1574996554,118,118
1574996554,82,82
1574996554,36,36
1574996554,2696,2696
1574996554,129,129
1574996554,152,152
1574996554,171,171
1574996554,211,211
1574996554,253,253
1574996554,173,173
1574996554,138,138
1574996554,168,168
1574996554,133,133
1574996554,147,147
1574996554,109,109
1574996554,91,91
1574996554,36,36
1574996554,1800,1800
1574996554,108,108
1574996554,110,110
1574996554,121,121
1574996554,123,123
1574996554,114,114
1574996554,162,91
1574996554,94,94
1574996554,86,86
1574996554,98,98
1574996554,93,93
1574996554,95,95
1574996554,58,58
1574996554,34,34
1574996554,1535,1535
1574996554,202,202
1574996554,149,149
1574996554,113,113
1574996554,126,126
1574996554,118,118
1574996554,95,95
1574996554,81,81
1574996554,71,71
1574996554,66,66
1574996554,64,64
1574996554,33,33
1574996554,426,426
1574996554,106,106
1574996554,109,109
1574996554,88,88
1574996554,151,80
1574996554,83,83
1574996554,65,65
1574996554,77,77
1574996554,88,88
1574996554,79,79
1574996554,89,89
1574996554,61,61
1574996554,35,35
1574996554,6329,6329
1574996554,606,606
1574996554,42,42
1574996554,59,59
1574996554,86,86
1574996554,56,56
1574996554,53,53
1574996554,56,56
1574996554,68,68
1574996554,57,57
1574996554,53,53
1574996554,30,30
1574996554,46,46
1574996554,68,68
1574996554,63,63
1574996554,63,63
1574996554,45,45
1574996554,52,52
1574996554,2658,2658
1574996554,30,30
1574996554,29,29
1574996554,24,24
1574996554,24,24
1574996554,22,22
1574996554,22,22
1574996554,24,24
1574996554,22,22
1574996554,22,22
1574996554,22,22
1574996554,22,22
1574996554,22,22
1574996554,22,22
1574996554,22,22
1574996554,22,22
1574996554,22,22
1574996554,22,22
1574996554,22,22
1574996554,22,22
1574996554,22,22
1574996554,22,22
1574996554,22,22
1574996554,22,22
1574996554,1319,1319
1574996554,29,29
1574996554,27,27
1574996554,24,24
1574996554,24,24
1574996554,24,24
1574996554,22,22
1574996554,24,24
1574996554,22,22
1574996554,22,22
1574996554,22,22
1574996554,22,22
1574996554,22,22
1574996554,22,22
1574996554,22,22
1574996554,22,22
1574996554,22,22
1574996554,22,22
1574996554,22,22
1574996554,22,22
1574996554,22,22
1574996554,22,22
1574996554,703,703
1574996554,237,237
1574996554,62,62
1574996554,85,85
1574996554,83,83
1574996554,66,66
1574996554,59,59
1574996554,50,50
1574996554,42,42
1574996554,24,24
1574996554,39,39
1574996554,22,22
1574996554,24,24
1574996554,168,168
1574996554,39,39
1574996554,66,66
1574996554,66,66
1574996554,44,44
1574996554,45,45
1574996554,24,24
1574996554,22,22
1574996554,45,45
1574996554,39,39
1574996554,108,108
1574996554,27,27
1574996554,35,35
1574996554,24,24
1574996554,63,63
1574996554,59,59
1574996554,49,49
1574996554,22,22
1574996554,26,26
1574996554,22,22
1574996554,24,24
1574996554,22,22
1574996554,24,24
1574996554,95,24
1574996554,22,22
1574996554,54,54
